名称,手环,采集时间,开始时间,结束时间,入库时间,num-1,num-2,num-3
null,slmwb5s0k1nb,null,null,null,null,128,93,0
null,slmwb5s0k1nb,null,null,null,null,131,96,0
null,slmwb5s0k1nb,null,null,null,null,131,94,0
null,slmwb5s0k1nb,null,null,null,null,126,95,0
null,slmwb5s0k1nb,null,null,null,null,130,95,0
null,slmwb5s0k1nb,null,null,null,null,123,93,0
null,slmwb5s0k1nb,null,null,null,null,122,95,0
null,slmwb5s0k1nb,null,null,null,null,126,95,0
null,slmwb5s0k1nb,null,null,null,null,132,95,0
null,slmwb5s0k1nb,null,null,null,null,129,95,0
null,slmwb5s0k1nb,null,null,null,null,128,95,0
null,slmwb5s0k1nb,null,null,null,null,126,96,0
null,slmwb5s0k1nb,null,null,null,null,128,96,0
null,slmwb5s0k1nb,null,null,null,null,125,94,0
null,slmwb5s0k1nb,null,null,null,null,123,98,0
null,slmwb5s0k1nb,null,null,null,null,127,95,0
null,slmwb5s0k1nb,null,null,null,null,131,95,0
null,slmwb5s0k1nb,null,null,null,null,126,94,0
null,slmwb5s0k1nb,null,null,null,null,127,94,0
null,slmwb5s0k1nb,null,null,null,null,126,94,0
null,slmwb5s0k1nb,null,null,null,null,126,92,0
null,slmwb5s0k1nb,null,null,null,null,124,94,0
null,slmwb5s0k1nb,null,null,null,null,122,94,0
null,slmwb5s0k1nb,null,null,null,null,132,94,0
null,slmwb5s0k1nb,null,null,null,null,130,94,0
null,slmwb5s0k1nb,null,null,null,null,128,95,0
null,slmwb5s0k1nb,null,null,null,null,121,97,0
null,slmwb5s0k1nb,null,null,null,null,133,95,0
null,slmwb5s0k1nb,null,null,null,null,124,96,0
null,slmwb5s0k1nb,null,null,null,null,127,95,0
null,slmwb5s0k1nb,null,null,null,null,128,94,0
null,slmwb5s0k1nb,null,null,null,null,128,95,0
null,slmwb5s0k1nb,null,null,null,null,135,95,0
null,slmwb5s0k1nb,null,null,null,null,127,96,0
null,slmwb5s0k1nb,null,null,null,null,134,95,0
null,slmwb5s0k1nb,null,null,null,null,124,94,0
null,slmwb5s0k1nb,null,null,null,null,128,94,0
null,slmwb5s0k1nb,null,null,null,null,131,96,0
null,slmwb5s0k1nb,null,null,null,null,126,95,0
null,slmwb5s0k1nb,null,null,null,null,136,94,0
null,slmwb5s0k1nb,null,null,null,null,125,95,0
null,slmwb5s0k1nb,null,null,null,null,128,93,0
null,slmwb5s0k1nb,null,null,null,null,132,95,0
null,slmwb5s0k1nb,null,null,null,null,130,95,0
null,slmwb5s0k1nb,null,null,null,null,131,95,0
null,slmwb5s0k1nb,null,null,null,null,126,97,0
null,slmwb5s0k1nb,null,null,null,null,132,95,0
null,slmwb5s0k1nb,null,null,null,null,123,96,0
null,slmwb5s0k1nb,null,null,null,null,131,94,0
null,slmwb5s0k1nb,null,null,null,null,131,95,0
null,slmwb5s0k1nb,null,null,null,null,130,94,0
null,slmwb5s0k1nb,null,null,null,null,129,97,0
null,slmwb5s0k1nb,null,null,null,null,133,93,0
null,slmwb5s0k1nb,null,null,null,null,130,94,0
null,slmwb5s0k1nb,null,null,null,null,122,94,0
null,slmwb5s0k1nb,null,null,null,null,123,95,0
null,slmwb5s0k1nb,null,null,null,null,130,96,0
null,slmwb5s0k1nb,null,null,null,null,130,95,0
null,slmwb5s0k1nb,null,null,null,null,133,96,0
null,slmwb5s0k1nb,null,null,null,null,126,95,0
null,slmwb5s0k1nb,null,null,null,null,125,94,0
null,slmwb5s0k1nb,null,null,null,null,129,95,0
null,slmwb5s0k1nb,null,null,null,null,125,93,0
null,slmwb5s0k1nb,null,null,null,null,130,95,0
null,slmwb5s0k1nb,null,null,null,null,128,94,0
null,slmwb5s0k1nb,null,null,null,null,130,95,0
null,slmwb5s0k1nb,null,null,null,null,123,95,0
null,slmwb5s0k1nb,null,null,null,null,123,96,0
null,slmwb5s0k1nb,null,null,null,null,131,94,0
null,slmwb5s0k1nb,null,null,null,null,127,96,0
null,slmwb5s0k1nb,null,null,null,null,129,94,0
null,slmwb5s0k1nb,null,null,null,null,130,97,0
null,slmwb5s0k1nb,null,null,null,null,130,95,0
null,slmwb5s0k1nb,null,null,null,null,125,93,0
null,slmwb5s0k1nb,null,null,null,null,126,93,0
null,slmwb5s0k1nb,null,null,null,null,133,96,0
null,slmwb5s0k1nb,null,null,null,null,122,94,0
null,slmwb5s0k1nb,null,null,null,null,125,95,0
null,slmwb5s0k1nb,null,null,null,null,133,94,0
null,slmwb5s0k1nb,null,null,null,null,129,94,0
null,slmwb5s0k1nb,null,null,null,null,126,94,0
null,slmwb5s0k1nb,null,null,null,null,129,95,0
null,slmwb5s0k1nb,null,null,null,null,126,95,0
null,slmwb5s0k1nb,null,null,null,null,122,96,0
null,slmwb5s0k1nb,null,null,null,null,126,93,0
null,slmwb5s0k1nb,null,null,null,null,125,94,0
null,slmwb5s0k1nb,null,null,null,null,135,96,0
null,slmwb5s0k1nb,null,null,null,null,129,95,0
null,slmwb5s0k1nb,null,null,null,null,124,94,0
null,slmwb5s0k1nb,null,null,null,null,132,95,0
null,slmwb5s0k1nb,null,null,null,null,123,94,0
null,slmwb5s0k1nb,null,null,null,null,132,93,0
null,slmwb5s0k1nb,null,null,null,null,131,94,0
null,slmwb5s0k1nb,null,null,null,null,126,95,0
null,slmwb5s0k1nb,null,null,null,null,127,94,0
null,slmwb5s0k1nb,null,null,null,null,131,94,0
null,slmwb5s0k1nb,null,null,null,null,119,95,0
null,slmwb5s0k1nb,null,null,null,null,132,96,0
null,slmwb5s0k1nb,null,null,null,null,129,95,0
null,slmwb5s0k1nb,null,null,null,null,130,95,0
null,slmwb5s0k1nb,null,null,null,null,126,95,0
null,slmwb5s0k1nb,null,null,null,null,121,95,0
null,slmwb5s0k1nb,null,null,null,null,120,95,0
null,slmwb5s0k1nb,null,null,null,null,126,94,0
null,slmwb5s0k1nb,null,null,null,null,128,96,0
null,slmwb5s0k1nb,null,null,null,null,122,94,0
null,slmwb5s0k1nb,null,null,null,null,131,95,0
null,slmwb5s0k1nb,null,null,null,null,133,96,0
null,slmwb5s0k1nb,null,null,null,null,130,97,0
null,slmwb5s0k1nb,null,null,null,null,131,94,0
null,slmwb5s0k1nb,null,null,null,null,121,95,0
null,slmwb5s0k1nb,null,null,null,null,124,93,0
null,slmwb5s0k1nb,null,null,null,null,119,96,0
null,slmwb5s0k1nb,null,null,null,null,133,94,0
null,slmwb5s0k1nb,null,null,null,null,128,94,0
null,slmwb5s0k1nb,null,null,null,null,124,97,0
null,slmwb5s0k1nb,null,null,null,null,127,94,0
null,slmwb5s0k1nb,null,null,null,null,123,94,0
null,slmwb5s0k1nb,null,null,null,null,127,96,0
null,slmwb5s0k1nb,null,null,null,null,133,95,0
null,slmwb5s0k1nb,null,null,null,null,123,95,0
null,slmwb5s0k1nb,null,null,null,null,126,94,0
null,slmwb5s0k1nb,null,null,null,null,129,94,0
null,slmwb5s0k1nb,null,null,null,null,131,95,0
null,slmwb5s0k1nb,null,null,null,null,127,95,0
null,slmwb5s0k1nb,null,null,null,null,118,96,0
null,slmwb5s0k1nb,null,null,null,null,129,96,0
null,slmwb5s0k1nb,null,null,null,null,132,94,0
null,slmwb5s0k1nb,null,null,null,null,138,94,0
null,slmwb5s0k1nb,null,null,null,null,131,96,0
null,slmwb5s0k1nb,null,null,null,null,128,94,0
null,slmwb5s0k1nb,null,null,null,null,130,97,0
null,slmwb5s0k1nb,null,null,null,null,132,94,0
null,slmwb5s0k1nb,null,null,null,null,132,94,0
null,slmwb5s0k1nb,null,null,null,null,130,94,0
null,slmwb5s0k1nb,null,null,null,null,121,94,0
null,slmwb5s0k1nb,null,null,null,null,130,94,0
null,slmwb5s0k1nb,null,null,null,null,126,96,0
null,slmwb5s0k1nb,null,null,null,null,130,95,0
null,slmwb5s0k1nb,null,null,null,null,132,96,0
null,slmwb5s0k1nb,null,null,null,null,124,94,0
null,slmwb5s0k1nb,null,null,null,null,131,95,0
null,slmwb5s0k1nb,null,null,null,null,125,95,0
null,slmwb5s0k1nb,null,null,null,null,136,93,0
null,slmwb5s0k1nb,null,null,null,null,124,95,0
null,slmwb5s0k1nb,null,null,null,null,130,95,0
null,slmwb5s0k1nb,null,null,null,null,130,95,0
null,slmwb5s0k1nb,null,null,null,null,126,94,0
null,slmwb5s0k1nb,null,null,null,null,125,93,0
null,slmwb5s0k1nb,null,null,null,null,133,95,0
null,slmwb5s0k1nb,null,null,null,null,127,95,0
null,slmwb5s0k1nb,null,null,null,null,136,96,0
null,slmwb5s0k1nb,null,null,null,null,125,95,0
null,slmwb5s0k1nb,null,null,null,null,123,96,0
null,slmwb5s0k1nb,null,null,null,null,129,94,0
null,slmwb5s0k1nb,null,null,null,null,115,94,0
null,slmwb5s0k1nb,null,null,null,null,122,94,0
null,slmwb5s0k1nb,null,null,null,null,123,96,0
null,slmwb5s0k1nb,null,null,null,null,128,95,0
null,slmwb5s0k1nb,null,null,null,null,123,97,0
null,slmwb5s0k1nb,null,null,null,null,120,94,0
null,slmwb5s0k1nb,null,null,null,null,129,96,0
null,slmwb5s0k1nb,null,null,null,null,122,93,0
null,slmwb5s0k1nb,null,null,null,null,129,95,0
null,slmwb5s0k1nb,null,null,null,null,128,96,0
null,slmwb5s0k1nb,null,null,null,null,125,96,0
null,slmwb5s0k1nb,null,null,null,null,122,93,0
null,slmwb5s0k1nb,null,null,null,null,127,95,0
null,slmwb5s0k1nb,null,null,null,null,133,95,0
null,slmwb5s0k1nb,null,null,null,null,123,95,0
null,slmwb5s0k1nb,null,null,null,null,130,95,0
null,slmwb5s0k1nb,null,null,null,null,126,95,0
null,slmwb5s0k1nb,null,null,null,null,133,95,0
null,slmwb5s0k1nb,null,null,null,null,132,94,0
null,slmwb5s0k1nb,null,null,null,null,128,94,0
null,slmwb5s0k1nb,null,null,null,null,123,93,0
null,slmwb5s0k1nb,null,null,null,null,130,95,0
null,slmwb5s0k1nb,null,null,null,null,127,96,0
null,slmwb5s0k1nb,null,null,null,null,119,92,0
null,slmwb5s0k1nb,null,null,null,null,127,96,0
null,slmwb5s0k1nb,null,null,null,null,133,94,0
null,slmwb5s0k1nb,null,null,null,null,125,95,0
null,slmwb5s0k1nb,null,null,null,null,129,95,1
null,slmwb5s0k1nb,null,null,null,null,125,94,0
null,slmwb5s0k1nb,null,null,null,null,126,95,0
null,slmwb5s0k1nb,null,null,null,null,126,94,0
