名称,手环,采集时间,开始时间,结束时间,入库时间,num-1,num-2,num-3
null,qb00avvyx7qg,null,null,null,null,82,75,0
null,qb00avvyx7qg,null,null,null,null,77,75,0
null,qb00avvyx7qg,null,null,null,null,82,76,0
null,qb00avvyx7qg,null,null,null,null,78,77,0
null,qb00avvyx7qg,null,null,null,null,82,75,0
null,qb00avvyx7qg,null,null,null,null,80,76,0
null,qb00avvyx7qg,null,null,null,null,79,76,0
null,qb00avvyx7qg,null,null,null,null,82,74,0
null,qb00avvyx7qg,null,null,null,null,78,75,0
null,qb00avvyx7qg,null,null,null,null,79,77,0
null,qb00avvyx7qg,null,null,null,null,86,77,0
null,qb00avvyx7qg,null,null,null,null,74,74,0
null,qb00avvyx7qg,null,null,null,null,73,75,0
null,qb00avvyx7qg,null,null,null,null,82,75,0
null,qb00avvyx7qg,null,null,null,null,84,74,0
null,qb00avvyx7qg,null,null,null,null,85,76,0
null,qb00avvyx7qg,null,null,null,null,83,77,0
null,qb00avvyx7qg,null,null,null,null,83,76,0
null,qb00avvyx7qg,null,null,null,null,77,78,0
null,qb00avvyx7qg,null,null,null,null,84,75,0
null,qb00avvyx7qg,null,null,null,null,77,77,0
null,qb00avvyx7qg,null,null,null,null,75,76,0
null,qb00avvyx7qg,null,null,null,null,84,75,0
null,qb00avvyx7qg,null,null,null,null,77,75,1
null,qb00avvyx7qg,null,null,null,null,80,75,0
null,qb00avvyx7qg,null,null,null,null,79,75,0
null,qb00avvyx7qg,null,null,null,null,74,77,0
null,qb00avvyx7qg,null,null,null,null,84,76,0
null,qb00avvyx7qg,null,null,null,null,78,76,0
null,qb00avvyx7qg,null,null,null,null,80,75,0
null,qb00avvyx7qg,null,null,null,null,82,76,0
null,qb00avvyx7qg,null,null,null,null,86,75,0
null,qb00avvyx7qg,null,null,null,null,82,76,0
null,qb00avvyx7qg,null,null,null,null,81,74,0
null,qb00avvyx7qg,null,null,null,null,84,75,0
null,qb00avvyx7qg,null,null,null,null,80,75,0
null,qb00avvyx7qg,null,null,null,null,72,75,0
null,qb00avvyx7qg,null,null,null,null,80,75,0
null,qb00avvyx7qg,null,null,null,null,93,76,0
null,qb00avvyx7qg,null,null,null,null,81,75,0
null,qb00avvyx7qg,null,null,null,null,84,75,0
null,qb00avvyx7qg,null,null,null,null,80,74,0
null,qb00avvyx7qg,null,null,null,null,83,76,0
null,qb00avvyx7qg,null,null,null,null,80,75,0
null,qb00avvyx7qg,null,null,null,null,79,74,0
null,qb00avvyx7qg,null,null,null,null,86,75,0
null,qb00avvyx7qg,null,null,null,null,77,76,0
null,qb00avvyx7qg,null,null,null,null,77,75,0
null,qb00avvyx7qg,null,null,null,null,78,76,0
null,qb00avvyx7qg,null,null,null,null,78,75,0
null,qb00avvyx7qg,null,null,null,null,73,75,0
null,qb00avvyx7qg,null,null,null,null,87,74,0
null,qb00avvyx7qg,null,null,null,null,78,76,0
null,qb00avvyx7qg,null,null,null,null,84,76,0
null,qb00avvyx7qg,null,null,null,null,82,76,0
null,qb00avvyx7qg,null,null,null,null,80,77,0
null,qb00avvyx7qg,null,null,null,null,79,77,0
null,qb00avvyx7qg,null,null,null,null,84,76,0
null,qb00avvyx7qg,null,null,null,null,78,77,0
null,qb00avvyx7qg,null,null,null,null,81,75,0
null,qb00avvyx7qg,null,null,null,null,79,76,0
null,qb00avvyx7qg,null,null,null,null,80,74,0
null,qb00avvyx7qg,null,null,null,null,79,76,0
null,qb00avvyx7qg,null,null,null,null,76,75,0
null,qb00avvyx7qg,null,null,null,null,83,75,0
null,qb00avvyx7qg,null,null,null,null,86,77,0
null,qb00avvyx7qg,null,null,null,null,79,77,0
null,qb00avvyx7qg,null,null,null,null,80,76,0
null,qb00avvyx7qg,null,null,null,null,76,73,0
null,qb00avvyx7qg,null,null,null,null,77,73,0
null,qb00avvyx7qg,null,null,null,null,87,75,0
null,qb00avvyx7qg,null,null,null,null,82,75,0
null,qb00avvyx7qg,null,null,null,null,81,74,0
null,qb00avvyx7qg,null,null,null,null,79,75,0
null,qb00avvyx7qg,null,null,null,null,84,75,0
null,qb00avvyx7qg,null,null,null,null,82,76,0
null,qb00avvyx7qg,null,null,null,null,77,76,0
null,qb00avvyx7qg,null,null,null,null,84,77,0
null,qb00avvyx7qg,null,null,null,null,74,76,0
null,qb00avvyx7qg,null,null,null,null,74,75,0
null,qb00avvyx7qg,null,null,null,null,79,75,0
null,qb00avvyx7qg,null,null,null,null,73,76,0
null,qb00avvyx7qg,null,null,null,null,73,76,0
